,,□,人材派遣会社（社員）,周辺企業の様子,・新規採用する企業は少なく、産休の代替要員や後任を必要とする依頼が目立っている。,,
,,□,人材派遣会社（社員）,採用者数の動き,・専門学校で内定者研修を行っているが、例年に比べ内定率は高いものの早期実習を行う企業が減ってきている。実習生に支払う賃金余裕がないためである。,,
,,□,新聞社［求人広告］（担当者）,それ以外,・円高、株安の影響がある。,,
,,□,新聞社［求人広告］（担当者）,それ以外,・熊本地震、猛暑、台風等天候に影響されたが、都市圏については引き続き外国人観光客も多く、景気の悪さは見られない。,,
,,□,職業安定所（所長）,求人数の動き,・当県の平成28年７月の有効求人倍率は1.26倍と前月と同数であった。有効求人倍率は16か月連続で１倍台を維持している。,,
,,□,職業安定所（職業紹介）,求人数の動き,・新規求人数、有効求人数ともに前年比で増加しており、有効求人倍率も高い水準で推移している。正社員求人数も増加している。,,
,,□,民間職業紹介機関（社員）,求人数の動き,・事務派遣の依頼が落ち着いている。,,
,,□,民間職業紹介機関（支店長）,求人数の動き,・求人数が前年同期比で横ばいである。,,
,,□,学校［大学］（就職支援業務）,求人数の動き,・一部企業においては人材の確保に苦慮しているが、求人数については、前年度と同推移である。,,
,,▲,求人情報誌製作会社（編集者）,求人数の動き,・当社取扱の求人件数が前年を下回って推移している。他社との競争ということもあるが、地場中小企業の求人意欲が低下している。,,
,,×,人材派遣会社（社員）,求人数の動き,・例年、下期に向けた派遣ニーズがあるが、現在のところ、受注が増えていない。,,
,,,,,,,
　11．沖縄（地域別調査機関：一般財団法人南西地域産業活性化センター）,,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,,
"家計
動向
関連

(沖縄)",,◎,－,－,－,,
,,○,コンビニ（経営者）,来客数の動き,・来客数が前年より多く、弁当や飲み物の売上が伸びている。,,
,,○,通信会社（店長）,販売量の動き,・今月に発売となった新商品が、話題性もあり販売が好調で販売量、集客とも増加傾向にある。,,
,,○,ゴルフ場（経営者）,来客数の動き,・台風や雨など、天候の状況で来客数が減ったことは否めないが、根本的には増加傾向にあることは変わっていない。,,
,,○,その他のサービス［レンタカー］（営業担当）,来客数の動き,・レンタカー貸渡件数が前年比106％と好調に推移した。Ｗｅｂ経由での予約が好調であった。特に今月は学生旅行が多く、インターネットを多用して予約が入ってきたものと予測される。,,
,,○,住宅販売会社（営業担当）,単価の動き,・１棟当たりの建築総額費が２か月前と比較して５％増である。,,
,,□,百貨店（店舗企画）,販売量の動き,・家庭用品、食品のカテゴリーは堅調に伸長しているが、衣料品の動きが引き続き厳しい状況となっている。アパレル業界が全体的に厳しく、地方店は深刻な問題となっている。,,
,,□,スーパー（販売企画）,単価の動き,・今月も１品単価のアップにより前年を若干上回ることができた。,,
,,□,衣料品専門店（経営者）,それ以外,・一番の原因として、９月に入って台風が毎週のように来てそのために天候が悪い事が挙げられる。,,
,,□,乗用車販売店（経理担当）,販売量の動き,・受注状況は悪くない。高価格帯の商品も結構動いている。,,
,,□,観光型ホテル（マーケティング担当）,販売量の動き,・今月の客室稼働率は、３か月前と同様に前年同月実績を上回る見込みである。大きな台風接近等によるキャンセルも無く前年を上回った。,,
,,□,旅行代理店（マネージャー）,販売量の動き,・前年並みに推移はしているものの、今のところ大幅に伸びる要素がない。,,
,,□,住宅販売会社（代表取締役）,来客数の動き,・市内の戸建住宅分譲５棟は、来年３月末に完成予定だが２棟は契約済みである。そのほか、別地域での米国人向け賃貸住宅の相談など手持ち相談業務も多い。,,
,,▲,一般小売店［菓子］,販売量の動き,・同業種の県内参入、又は異業種からの参入が進んでいることもあり、参入障壁の低い業種として、競合が増える兆しがある。,,
