,,□,新聞社［求人広告］（担当者）,それ以外,・当市の港への外国客船の寄港数は変わらないが、今まで目立っていた市内での外国人観光客の姿が少なくなった。流通関係は一時的に影響があったが、大きな影響はないようである。,,
,,□,職業安定所（所長）,求人数の動き,・当県の平成28年10月の有効求人倍率は1.28倍と前月より0.01ポイント増加している。有効求人倍率は19か月連続で１倍台を維持している。,,
,,□,職業安定所（職員）,求人数の動き,・新規求人の伸びがやや鈍化している。,,
,,□,職業安定所（職業紹介）,求人数の動き,・引き続き求人は増加傾向であり、有効求人倍率も高い水準で推移している。新規求職者の前年同月比での減少傾向も続いている。,,
,,□,学校［大学］（就職支援業務）,求人数の動き,・企業から届く求人票は減少傾向にあるが、前年度と比較して変化は見られず、求人数については、前年度と同推移である。,,
,,▲,求人情報誌製作会社（編集者）,求人数の動き,・求人広告の取扱件数が前年を大きく下回っている。また、新規取引先数も前年を下回っている。,,
,,×,－,－,－,,
,,,,,,,
　11．沖縄（地域別調査機関：一般財団法人南西地域産業活性化センター）,,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,,
"家計
動向
関連

(沖縄)",,◎,－,－,－,,
,,○,コンビニ（経営者）,販売量の動き,・前年同期に比べて、売上がやや増加している。,,
,,○,観光型ホテル（マーケティング担当）,販売量の動き,・３か月前と比べ、客室稼働率の前年同月比のプラス幅が若干ではあるが大きくなっている。,,
,,○,通信会社（店長）,販売量の動き,・他社からの乗り換えが目標を大きく上回り、消費者の利益を追求すれば支出につながっていくことを実感した。,,
,,○,ゴルフ場（経営者）,来客数の動き,・客単価、料金を値上げしたが利用人数は若干増えており、売上は増加している。,,
,,○,その他のサービス［レンタカー］（営業担当）,来客数の動き,・予約件数が前年の114％で推移している。10～11月同様、インターネット経由での予約が好調である。,,
,,□,一般小売店［菓子］,販売量の動き,・同業他社の増加や、リピーター増などで国内客の購入減少などの影響がある。,,
,,□,一般小売店［鞄・袋物］（経営者）,来客数の動き,・商店街は年末感謝セールをやっても、来客はいまいちである。やはり近隣の大型ショッピングセンターに流れているような感がある。,,
,,□,百貨店（店舗企画）,販売量の動き,・前年12月はプレミアム付商品券の相乗効果が見られ、本年はその反動で前年を辛うじてクリアする状況である。セール品や割引企画への反応は良いが、定価商品の動きが鈍い。お歳暮ギフトに関しては、堅調に推移している。免税売上は客数は伸びているが、単価ダウンにより販売額では前年割れとなった。,,
,,□,スーパー（販売企画）,単価の動き,・客数が若干マイナスだが、客単価がアップして何とか前年を上回っている。,,
,,□,コンビニ（経営者）,来客数の動き,・自社競合があり、来客数が前年比で５％減になっている。,,
,,□,衣料品専門店（経営者）,お客様の様子,・３か月前と比べると景気は良くないが、今年は暖冬のため、例年に比べると客の動きが良いようにみられる。,,
,,□,乗用車販売店（経理担当）,販売量の動き,・レンタカー会社からの受注は相変わらず好調である。,,
,,□,旅行代理店（マネージャー）,販売量の動き,・各航空会社の正規早割運賃の下落により取扱件数は増えているが、薄利多売の状態で収益には直接結び付いていない。消費者にとっては非常に良い。,,
,,□,住宅販売会社（代表取締役）,販売量の動き,・投資用の戸建住宅や大型個人住宅などの受注契約があった。その他、商業店舗の売買仲介実績もあった。,,
,,□,住宅販売会社（営業担当）,お客様の様子,・商談件数が３か月前から横ばいで推移している。,,
,,▲,その他飲食［居酒屋］（経営者）,来客数の動き,・12月は最も入客が取れる月ではあるが、平日も週末も例年の85％ぐらいしかいない。師走にこんなにも周りに人がいない年は経験したことがない。,,
,,×,商店街（代表者）,単価の動き,・商店街は、多少の売上はあっても以前のような収入は無い。消費単価が相当落ちており、大変危惧している状況である。,,
