,,▲,通信会社（営業）,販売量の動き,・販売数や広告のレスポンスが鈍い。,,
,,▲,競輪場（職員）,販売量の動き,・前年度比売上が若干マイナスで推移している。,,
,,▲,音楽教室（管理担当）,来客数の動き,・受験期に向かうので、お稽古事は減っていく。,,
,,▲,住宅販売会社（従業員）,販売量の動き,・戸建住宅で１割程度落ち込んでいる。ただし賃貸住宅については一定割合を維持している。,,
,,×,百貨店（営業担当）,販売量の動き,・気温が高いという天候要因があまりに大きい。10月の好調から一転して非常に厳しい11月となった。,,
,,×,スーパー（店長）,販売量の動き,・気温が高い状況もあるが、やはり衣料品、住関連部門の売行きが非常に悪い。,,
,,×,衣料品専門店（店長）,来客数の動き,・ほとんど来客なく商店街は閑散としている。,,
,,×,その他専門店［書籍］（副店長）,販売量の動き,・天候が悪かったことが主な要因である。,,
,,×,高級レストラン（経営者）,来客数の動き,・今月は例年になく暖かく、鍋を食べたいという気が起こるような気温にはならなかったので、鍋の分が少なかった。やはり、季節通り寒くならないと客も飲食に対する意欲がわかないようで、11月は良くなかったが、10月よりは気持ち程度良かった。,,
"企業
動向
関連

(九州)",,◎,電気機械器具製造業（経営者）,受注量や販売量の動き,・受注量が既存も増えているが、新規の注文や相談がきており大変多忙となっている。人手も今集めているところである。,,
,,○,家具製造業（従業員）,受注量や販売量の動き,・外車のショールームの改装及び新規出店が多くなっている。高級車の売行が全般的に良いため必然的に家具も単価の高いものが売れている。また、ホテルの出店が全国的に増えており、見積提出は前年同月比で30％程度伸びている。,,
,,○,一般機械器具製造業（経営者）,受注量や販売量の動き,・機械部品加工の受注が以前に比べ受注量が増えている。,,
,,○,電気機械器具製造業（取締役）,受注量や販売量の動き,・車載関連、特殊半導体などは引き続き引き合いが多い。,,
,,○,輸送用機械器具製造業（営業担当）,受注量や販売量の動き,・新車両投入による初期需要で生産台数が増加している。,,
,,□,農林水産業（経営者）,受注量や販売量の動き,・11月は一時的な原料不足があり、売上は若干下回るかもしれない。ただ注文量は円安による輸入減や国内生産の安定感もあり、従来と変わらず引き合いは強い。特に冷食メーカーは年末特需の生産期でもあり、発注量が多く対応できていない。,,
,,□,農林水産業（営業）,取引先の様子,・市況に伸びがない。,,
,,□,食料品製造業（経営者）,受注量や販売量の動き,・商品の需要、生産ともにピークの時期なので、比較的順調に推移している。,,
,,□,繊維工業（営業担当）,取引先の様子,・注文は多くなっている。工賃も検討してくれるようだ。しかし、最低賃金の上昇には、追い付かない。大企業は、今まで以上の検査や、工場管理を要求してくる。,,
,,□,金属製品製造業（事業統括）,取引先の様子,・地域によって異なる。好調な地域である中部地区と不調な地域である九州地区が入り混じり、全体的にはあまり変わらない。,,
,,□,建設業（経営者）,競争相手の様子,・客の様子は今までと変わらない。,,
,,□,輸送業（総務担当）,取引先の様子,・どの業種の方と話しても、景気が上向いているという実感がないという会話に終始する。,,
,,□,輸送業（総務）,受注量や販売量の動き,・荷物の動きに変化が少ない。12月の繁忙期も年々少なくなってきている。,,
,,□,通信業（経理担当）,受注価格や販売価格の動き,・ソフトウェア関連取引の水準は一定のレベルを保っているが受注価格及び受注量に変動はない。,,
