,,▲,百貨店（営業担当）,単価の動き,・10月は秋物、冬物の準備のトップシーズンであるが、紳士服が極めて厳しい。従来であればこの時期から紳士服が動いてくるが、今年は大きな動きはみられない。高額品が少し良くなってきている。,,
,,▲,百貨店（企画）,販売量の動き,・宝飾等の高額品は好調であるが、主力の衣料品は苦戦が続いている。,,
,,▲,百貨店（売場担当）,競争相手の様子,・売上が３か月前に比べるとやや悪い。９月以降衣料品を中心にあまり良くない状況である。,,
,,▲,百貨店（営業統括）,来客数の動き,・月初からの台風、暑さ、選挙等、外的マイナス要因もあり、来店客数が伸び悩んだ。衣料品全般が苦戦し続けている。,,
,,▲,スーパー（店長）,来客数の動き,・10月は非常に気温が高く季節商材の動向が悪い。衣料品、暮らしの品が非常に悪く、食品についても鍋商材の動きが悪い。,,
,,▲,ドラッグストア（部長）,販売量の動き,・来店数、購入単価共に伸び悩んでいる。前年と比べ気温が高く、気温が下がると販売が伸びるかぜ薬等の商品の販売が前年ほど伸びていない。,,
,,▲,その他小売の動向を把握できる者［ショッピングセンター］（統括者）,販売量の動き,・インバウンド売上の落ち込みと天候不良による衣料品不振が長期化しており、小売全体に大きく影響している。,,
,,▲,タクシー運転手,来客数の動き,・今月は阿蘇山の噴火の影響で観光客が減っている。また、歓楽街の動きが非常に悪い。,,
,,▲,通信会社（営業）,販売量の動き,・販売量の動きが弱い。,,
,,▲,音楽教室（管理担当）,来客数の動き,・体験レッスンの数が減り、体験しても入会を検討する人が多い。月謝制が問題である可能性もある。,,
,,▲,設計事務所（代表）,お客様の様子,・来店客数が少ない。,,
,,×,商店街（代表者）,来客数の動き,・来客数が減少していることから、かなり景気は後退している。,,
,,×,一般小売店［青果］（店長）,単価の動き,・８～９月は続け様に台風が来て、夏野菜の産地である北海道がことごとくダメージを受けた。その影響が10月に顕著に表れた。記録的な単価高になり、売上も伸びず、利益も出ないという厳しい状況であった。,,
,,×,乗用車販売店（販売担当）,来客数の動き,・新車購入を検討している人が減少している。,,
,,×,高級レストラン（経営者）,来客数の動き,・とにかく悪く、予約数も伸びていない。,,
"企業
動向
関連

(九州)",,◎,農林水産業（従業者）,それ以外,・農業関連の事業公募が開始され、地方創生の公募と重なり、瞬間的にバブル経済のような状態になりつつある。農作物は天候不良もあり、今週あたりから出荷が伸び始め、11月中旬に出荷のピークを迎える。,,
,,○,食料品製造業（経営者）,受注量や販売量の動き,・季節商材が堅調に販売できている。,,
,,○,繊維工業（営業担当）,それ以外,・受注面だけなら、量や工賃共に上昇しているので良いが、毎年信じられないペースで最低賃金が上昇しており、利益は全てそちらに持って行かれる。,,
,,○,窯業・土石製品製造業（経営者）,受注量や販売量の動き,・秋口ということもあり受注や売上は良くなっている。ギャラリーの客も当地に来て購入している。,,
,,○,金属製品製造業（事業統括）,取引先の様子,・例年の事であるが、下期に入り受注量、生産量共に拡大傾向にある。,,
,,○,一般機械器具製造業（経営者）,受注量や販売量の動き,・受注量が少しずつ上向いているので徐々に良くなる。,,
,,○,電気機械器具製造業（経営者）,受注量や販売量の動き,・受注量が安定しており非常に仕事がしやすい。良い方向に向かっている。,,
,,○,電気機械器具製造業（取締役）,取引先の様子,・付き合いのある取引先は一様に繁忙の状況である。,,
,,○,建設業（社員）,受注量や販売量の動き,・良くはなっているが、いつから着工するか、完成した後の手持ち工事があるのか等、まだ不安の方が大きい。年度末までの工事や繰越工事の受注に向けてより一層努力していきたい。,,
,,○,金融業（従業員）,取引先の様子,・天候不順の影響もあり、百貨店・スーパーマーケットの売上がやや伸び悩んでいるが、自動車の売上は持ち直し傾向にある。また、公共投資の発注が増加しており、雇用者所得も持ち直してきている。,,
