,,□,乗用車販売店（営業担当）,販売量の動き,・軽自動車市場は、４月以降の落ち込みが回復傾向に無い。来店客数、受注台数ともに激減している。９月に新型車を発表したが、動きが鈍い。,,
,,□,乗用車販売店（役員）,販売量の動き,・10月は新車受注、登録数ともに前年並み。四国の各販売店においても、前年と比べてあまり伸びていない。,,
,,□,その他小売［ショッピングセンター］（副支配人）,来客数の動き,・気温の低下とともに来店客数が若干伸びているように感じられるが、強い動きではない。,,
,,□,その他小売［ショッピングセンター］（支配人）,販売量の動き,・売上の前年比は３か月前とほとんど変わらない。,,
,,□,観光型旅館（経営者）,販売量の動き,・宿泊単価が上昇したわけでもないが、宴会等では、それなりの予算を組んでやっていただく方が増えてきている。,,
,,□,旅行代理店（支店長）,お客様の様子,・国内個人旅行の申込は堅調であるが、海外個人旅行の申込状況が相変わらず不調である。,,
,,□,タクシー運転手,来客数の動き,・今秋は遍路客が少なく、街中でも、夜に飲みに出る人が少ない為、人通りも少なく、長距離も出ないということで、良くはなっていない。,,
,,□,通信会社（支店長）,販売量の動き,・10月は販売量が少なくなる時期で、今年もほぼ例年同様の動きとなっている。,,
,,□,通信会社（営業担当）,販売量の動き,・個人消費が上向いている実感はない。,,
,,□,通信会社（企画）,お客様の様子,・高額商品の問い合わせ数は前月とほぼ変わらない。,,
,,□,競艇場（職員）,販売量の動き,・10月の売上は、前月比149％、３か月前比132％、前年比153％とそれぞれ大幅に増加している。これは、開催日数、曜日の関係による影響が大きい。,,
,,□,美容室（経営者）,お客様の様子,・たまに新規の来店があるが、さほど変わらない。,,
,,▲,商店街（代表者）,それ以外,・日本郵政グループ株の上場が市場にどう反応するか、とにかく地方の消費景気を支えるものは可処分所得の増加につながる株式市場の活況しか見当たらない。法人住民税の再配分も総額１兆円では焼け石に水だろう。,,
,,▲,一般小売店［生花］（経営者）,来客数の動き,・夜の繁華街の人出は少なく、来客数も少なかった。,,
,,▲,スーパー（店長）,販売量の動き,・ポイントのサービス品は売上が伸長はするが、翌日には下がり、連続してプラスは難しい。お得感が無いと購入意思が弱い。,,
,,▲,コンビニ（店長）,販売量の動き,・観光シーズンに入り、９月の大型連休や通常の連休、地域のイベントなどの行事が有り、天候も良好であったが、今月も前年割れとなっている。,,
,,▲,コンビニ（商品担当）,販売量の動き,・今夏以降、商品のセール等を実施しても、以前ほど伸び率が上がらない状況が続いている。,,
,,▲,衣料品専門店（経営者）,来客数の動き,・３か月前に比べ、来客数の動きがかなり鈍い。秋冬物も入荷しているが、気温が高いこともあり、アウター類が動かない。商店街の通行客や来客数を見ても、良くなっているとは思えない状況。,,
,,▲,タクシー運転手,お客様の様子,・売上や、お客様のお話の状態から判断した。また、９月の大型連休等でお金を使っており、小遣いがないという答えもあった。,,
,,×,一般小売店［酒］（販売担当）,お客様の様子,・外食控えなのか、繁華街への客足が少なくなっている。,,
,,×,一般小売店［書籍］（営業担当）,販売量の動き,・単価の高いコンサートチケットの販売が低迷。前年に比べ、チケット売上が大きく下落している。,,
