,,▲,タクシー運転手,来客数の動き,・朝から帰るまで空車の時間が多くなった。寒いせいか、あまり街中で買物客を見かけなくなった。また、生活できないからとタクシー会社を退職して別の職業を探す人が多くなった。,
,,×,スーパー（店長）,来客数の動き,・食品の競争店が近くにでき、各社がそれに対抗したために客が分散し、客数減が続いている。,
,,×,衣料品専門店（店長）,来客数の動き,・客の来街数減少傾向は止まらず、土日はほとんど来店者がない。,
"企業
動向
関連

(九州)",,◎,－,－,－,
,,○,家具製造業（従業員）,受注量や販売量の動き,・今月は需要期であり、オフィス家具の動きもかなり良い。首都圏の動きは相変わらずおう盛である。また中部地区では愛知万博の影響もあり、物件が多い。大阪地区についてもまあまあなので、関東から地方に好景気が波及している。,・今月は需要期であり、オフィス家具の動きもかなり良い。首都圏の動きは相変わらず旺盛である。また中部地区では愛知万博の影響もあり、物件が多い。大阪地区についてもまあまあなので、関東から地方に好景気が波及している。
,,○,その他サービス業［物品リース］（役員）,受注量や販売量の動き,・受注量が増加し、物件情報の量もかなり増えつつある。,
,,□,農林水産業（従業者）,受注量や販売量の動き,・アメリカのＢＳＥ関係の代替需要で国産牛肉、豚肉はある程度動いている。しかし価格が高くなったため、消費者行動としてどうしても高いものに手が回らないということから、販売量は非常に減ってきている。,
,,□,農林水産業（従業者）,受注価格や販売価格の動き,・１月の天候不良・日照不足により、作物の成長は鈍く、収量も大きく減少している。価格はやや高めで推移しているが、売上高不足を補うほどではない。,
,,□,化学工業（総務担当）,受注量や販売量の動き,・機械、電気、土木建築等の工事業者の工事量等が減少している。,
,,□,建設業（総務担当）,受注量や販売量の動き,"・工事の受注件数がずいぶん増えてきたようだ。１件ごとの受注単価は1,000万円ほどで、工期も短いため、件数をこなし、うまく回せば遊ばないで済みそうである。",
,,□,金融業（営業担当）,取引先の様子,・ここ１年以上に渡り消費者金融のキャッシング、営業貸付金残高の伸びが今一つ伸びず、逆に減少している。,
,,□,経営コンサルタント,それ以外,・仕事量そのものは変化していないが、仕事の内容が変化している。合理化を含むリストラ関係が多い。,
,,▲,農林水産業（経営者）,受注量や販売量の動き,・鳥インフルエンザの影響で、生産のほかに鶏の餌付け羽数の減少に不安がある。よって卵の供給不足になっている。原料となる鶏が従来に比べ30～40％少ない状況であり、工場の稼動、売上不足に大きな影響を与えている。,
,,▲,繊維工業（営業担当）,競争相手の様子,・工場の受注がまだ少なく、追加もないため空きの工場がまだある。国内の工場は淘汰されたとはいえ、まだ受注が少ない工場が少なくない。中国でもクイック生産等ができるようになったと言われているので、国内の工場は厳しい状況にある。,
